Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date,Labels
1.88e+18,https://x.com/owmydee69063/status/1880182822289457158,@SafaricomPLC @darrellmadegwa Jana what happened data zilikua zinaisha kama maji... Would you kindly explain that.. @safaricom,0,0,1,0,49,"January 17, 2025 at 09:18 AM",Internet or airtime bundle complaint
1.88e+18,https://x.com/CatherineW94090/status/1879935155365990768,"@Kenyans 🤣🤣🤣🤣🤣 whoever advises these goons is so damn!! daft!! So they think @Elonmusk is @safaricom.
My frens, you're just but SISIMIZI🐜 to these companies. Goons who are so drunk with power that they think you can control the world!! Shenzi sana!!!",0,0,0,0,14,"January 16, 2025 at 04:54 PM",Hate Speech
1.88e+18,https://x.com/CatherineW94090/status/1879928030078046356,"@EngJohnMachari1 Hehehehe🤣🤣🤣🤣 this is the most foolish thing I have read today😂
@ElonMusk sio @Safaricom, na wala sio size yenu, yaani this people are so drunk with power to the extent that they think they can control the world! 
Chenzi sana! You are just but SISIMIZI to this companies..",2,1,0,0,336,"January 16, 2025 at 04:25 PM",Hate Speech
1.88e+18,https://x.com/gladwellkaruoya/status/1879855713826332926,@carltonkitheka1 Then hawana adabu they subscribe you to various games without notice unapata wanakata ma 10bobs ...😭😭 @SafaricomPLC @Safaricom... Ni njaa ama ni nini shually?,0,0,0,0,36,"January 16, 2025 at 11:38 AM",Internet or airtime bundle complaint
1.88e+18,https://x.com/YVNGKIFFY/status/1879794156954157531,@carltonkitheka1 @SAFARICOM are scammers or have scammers running the system?,0,0,0,0,16,"January 16, 2025 at 07:33 AM",Hate Speech
1.88e+18,https://x.com/CatherineW94090/status/1879546413929127999,"@BernardKavuli We should ALL fight for his RELEASE 
And also, we should ADVOCATE that Kenyans should ABANDON @SAFARICOM the SNITCHER!! 
This company is thriving because of KENYANS, Yet many Kenyans have been ABDUCTED and KILLED becoz @SAFARICOM they assit with giving these abductors location..",2,0,0,0,83,"January 15, 2025 at 03:09 PM",Hate Speech
1.88e+18,https://x.com/CatherineW94090/status/1879542720261492914,"@WillieOeba @CopShakur #FREE @CopShakur
#ABANDON @SAFARICOM the SNITCHER 
#Make @SAFARICOM BROKE",1,1,0,0,42,"January 15, 2025 at 02:54 PM",Hate Speech
1.88e+18,https://x.com/Arapmiteii/status/1879434061166633147,"Siku hizi services za @Safaricom @Safaricom_Care zimekua  Ovyo.
No real contact/touch with their customers!
Unatuma request, they just respond with no attention to details, pasting links in the name of responses or worst case they redirect you to their dumb Zuri.
Disappointing!",0,0,0,0,80,"January 15, 2025 at 07:42 AM",Customer care complaint
1.88e+18,https://x.com/121050Dc/status/1879159910493257826,"@safaricom, rada? https://t.co/vdZUSuaohJ",0,0,0,0,4,"January 14, 2025 at 01:33 PM",Neutral
1.88e+18,https://x.com/OokoMillic96244/status/1879076928742985950,@Safaricom_Care Good morning @safaricom care .I have a problem with mshwari and KCB ..why am I not give a loan limit and I always save a lot of money,0,0,2,0,48,"January 14, 2025 at 08:03 AM",Customer care complaint
1.88e+18,https://x.com/rakamba_linet/status/1877441182118097051,@safaricom you have the  ability  to sort  out till reversal sasa 72 hours  hizo ni ganii.Nitaenda matanga na nini  .,0,0,0,0,18,"January 9, 2025 at 07:43 PM",Customer care complaint
1.88e+18,https://x.com/Anonymous741079/status/1877054285109731336,@Goddie_Ke This is all safaricoms  doing...@Safaricom  even the great Babylon fell it is now in ruins punguzeni kiburi ..,3,1,0,0,59,"January 8, 2025 at 06:06 PM",Hate Speech
1.88e+18,https://x.com/cynthy86839/status/1877048121202446640,@safaricom wakipeana line yangu ni mimi na @AIRTEL_KE mpaka mwisho sasa. I'm so frustrated,0,0,0,0,27,"January 8, 2025 at 05:42 PM",Customer care complaint
1.88e+18,https://x.com/psalmist_danie/status/1875918346107138535,@polo_kimanii Yaani after June 25th people still use @Safaricom,0,0,0,0,19,"January 5, 2025 at 02:52 PM",Neutral
1.88e+18,https://x.com/dekendric23/status/1875775670812602633,@SafaricomPLC This username @Safaricom on telegram.. are you the one selling it?,1,0,0,0,14,"January 5, 2025 at 05:25 AM",Data protection and privacy concern
1.88e+18,https://x.com/prettyachieng/status/1875633366156091860,"@AIRTEL_KE 0784534556 is my Airtel number. I renewed BAZU DATA on 1/1/2025 and it's due to expire on 31/1/2025. However, from today around 4pm, the Airtel data stopped working and I'm forced to rely on @Safaricom data. Please help solve the problem. Thanks.",0,0,0,0,34,"January 4, 2025 at 08:00 PM",Internet or airtime bundle complaint
1.88e+18,https://x.com/MikaelaMMKe/status/1875404983069516185,"@safaricom from 24th of Dec 2024 to now has been at their worst with home fibre services. No internet at all during festive season .. comes back a few secs then disappears.. how do you renew such poor internet service..it might be time to move on.

#safaricom #internet",0,0,1,0,61,"January 4, 2025 at 04:52 AM",Internet or airtime bundle complaint
1.88e+18,https://x.com/usirinc/status/1875175537301393805,@safaricom has always supported government efforts to suppress free expression,1,1,0,0,40,"January 3, 2025 at 01:41 PM",Hate Speech
1.88e+18,https://x.com/Wesleyl52398843/status/1875077563170902355,@Safaricom_Care Good morning @safaricom care.I have purchased data through okoa but I have not https://t.co/moml4U1Dfk I have an okoa jahazi debt to pay for .What is happening?,0,0,1,0,31,"January 3, 2025 at 07:11 AM",Internet or airtime bundle complaint
1.87e+18,https://x.com/Itssharif001/status/1874877879441580377,@edgarwabwire_ @safaricom,0,0,0,0,137,"January 2, 2025 at 05:58 PM",Neutral
1.87e+18,https://x.com/DseraDsera11/status/1874874945366622489,@SGakami @flyandsly @salimishmael_ @safaricom @SafaricomPLC  change this nonsense.,0,0,0,0,17,"January 2, 2025 at 05:46 PM",Neutral
1.87e+18,https://x.com/SGakami/status/1874864372029464750,@DseraDsera11 @flyandsly @salimishmael_ @safaricom I know🤣 doesn't make any sense,0,0,0,0,45,"January 2, 2025 at 05:04 PM",Neutral
1.87e+18,https://x.com/DseraDsera11/status/1874849768767173074,"@SGakami @flyandsly @salimishmael_ Conmen @safaricom started hiding numbers in your own statement.
Madness.",1,0,2,0,51,"January 2, 2025 at 04:06 PM",Data protection and privacy concern
1.87e+18,https://x.com/DynamixDee/status/1874776529345151120,"@Ireenah_ @SafaricomPLC Enjoy 25% off the purchase of a 4G Wi-Fi router by @Safaricom that is fast,reliable &amp;portable.This offer ends on the 5th of January 2025. From 2999 to 2250 Kenyan shillings plus free30GB.#FeelsGoodToUpgrade #FeelsGoodToBeHome 
Get the router on https://t.co/Maic5PsQum by",0,4,0,0,78,"January 2, 2025 at 11:15 AM",Neutral
1.87e+18,https://x.com/DynamixDee/status/1874775662692860063,"@BigmanDarsil @SafaricomPLC Enjoy 25% off the purchase of a 4G Wi-Fi router by @Safaricom that is fast,reliable &amp;portable.This offer ends on the 5th of January 2025. From 2999 to 2250 Kenyan shillings plus free30GB.#FeelsGoodToUpgrade #FeelsGoodToBeHome 
Get the router on https://t.co/Maic5PsQum by",2,5,0,0,183,"January 2, 2025 at 11:12 AM",Neutral
1.87e+18,https://x.com/Titus_kilonzo/status/1874767504398270493,"@safaricom check your DM.
Thank you.",0,0,0,0,5,"January 2, 2025 at 10:39 AM",Neutral
1.87e+18,https://x.com/ckukumwenyewe/status/1874739173128905032,@moneyacademyKE @safaricom is one of the most exploitative firms we have. The astronomical charges are why they have never penetrated any country with sensible financial systems. Transaction charges should never exceed 2% of the amount being transacted.,0,0,0,0,21,"January 2, 2025 at 08:47 AM",MPESA complaint
1.87e+18,https://x.com/KingoriMwangi9/status/1874724101233021391,"@moneyacademyKE @AIRTEL_KE It's suspected that @safaricom is contravening customer privacy  on contacts and location of customers hence abductions ..You @AIRTEL_KE have decency and compliance to privacy , never been implicated in any scandal..Revise data bundles , strengthen your networks and more agents.",3,0,0,0,62,"January 2, 2025 at 07:47 AM",Data protection and privacy concern
1.87e+18,https://x.com/DennieCarlos2/status/1874716201651486913,"@97_genio @safaricom @SafaricomPLC They'll say Ethiopia is a growing market that's why it's free,,,sikumbuki wakipatia kenyans Incentives to anything aside from Bonga points which they still wanted to own juzi",0,0,0,0,29,"January 2, 2025 at 07:15 AM",Neutral
1.87e+18,https://x.com/97_genio/status/1874707041144787049,@DennieCarlos2 @safaricom 😹😹😹 @SafaricomPLC  waliniambia ati sites naingia na wifi na airtel inafanya nisubscribe to skiza tunes😹 safaricom ni wezi bana,1,0,1,0,45,"January 2, 2025 at 06:39 AM",MPESA complaint
1.87e+18,https://x.com/DennieCarlos2/status/1874705950730514761,@safaricom prove us wrong and explain how it came about to add more fees!!,0,0,1,0,41,"January 2, 2025 at 06:35 AM",Customer care complaint
1.87e+18,https://x.com/crazyidiot0/status/1874517208648593862,@safaricom your network is becoming worse every single day,0,0,0,0,14,"January 1, 2025 at 06:05 PM",Network reliability problem
1.87e+18,https://x.com/PutinKenyan/status/1874214616148172837,@safaricom hamuezi redeem bongapoints zangu mlipee okoa na ndo nimevuka mwaka!,1,0,0,0,19,"December 31, 2024 at 10:02 PM",Customer care complaint
1.87e+18,https://x.com/TheAbojani/status/1874010168213602465,"With slightly over Ksh 85,000 you can own 5,000 @Safaricom PLC shares.",23,3,0,1,3010,"December 31, 2024 at 08:30 AM",Neutral
1.87e+18,https://x.com/CheruyotRotich1/status/1873966303339569204,"@SafaricomPLC @Safaricom PLC am having issues with the Till Number, I can't receive or send money",0,0,0,0,8,"December 31, 2024 at 05:35 AM",MPESA complaint
1.87e+18,https://x.com/oronje_emmanuel/status/1873722791536758914,"@Safaricom, one day you'll face the music.
Giving away your clients' details to be traced, abducted, tortured, and killed will not go unpunished! 
When the time is right, you will pay!!!",1,0,0,0,16,"December 30, 2024 at 01:28 PM",Data protection and privacy concern
1.87e+18,https://x.com/laikipiaduchess/status/1873710460480188496,@safaricom maumbwaaaa mbona mnatuzimia network?,0,0,0,0,25,"December 30, 2024 at 12:39 PM",Network reliability problem
1.87e+18,https://x.com/AIRTEL_KE/status/1873344111668863431,@BrianjonesKe @amenya_nelson @safaricom @Airtel Welcome^Lulu,7,0,0,0,1344,"December 29, 2024 at 12:23 PM",Neutral
1.87e+18,https://x.com/BrianjonesKe/status/1873314190032814169,@amenya_nelson @safaricom you been all along keeping quite mkujua what you do behind our backs...@Airtel kenya we will be back like we never left,8,0,1,0,1435,"December 29, 2024 at 10:24 AM",Neutral
1.87e+18,https://x.com/lec_musuke/status/1872954010271137832,Hello @safaricom work on your internet buana,0,0,0,0,41,"December 28, 2024 at 10:33 AM",Internet or airtime bundle complaint
1.87e+18,https://x.com/kariuki6_roy/status/1872942647859634530,@amenya_nelson @safaricom  we see you.....,0,0,0,0,71,"December 28, 2024 at 09:48 AM",Neutral
1.87e+18,https://x.com/Goldfield6/status/1872723767606296690,@stats_feed @safaricom,1,1,0,0,162,"December 27, 2024 at 07:18 PM",Neutral
1.87e+18,https://x.com/KleimanIntCon/status/1872312886007332956,"#Ghana stock index +55%, financial +25% this yr. @Unilever +120%, @Ecobank +105%. #Kenya gauge +33%, @Safaricom #1 market cap KSH 700 billion profit setback #Ethiopia. Small cap outpace heavyweight, cement co +300%. #Zambia-#SaudiArabia $125 million debt redo. #EmergingMarkets",0,0,0,0,134,"December 26, 2024 at 04:05 PM",Neutral
1.87e+18,https://x.com/ElijahKipteng/status/1872170160020422744,@LarryMadowo Safaricom @safaricom should now tell us who they give access to phone data to track those abducted. That is the only way those people were tracked and abducted.,1,0,0,0,163,"December 26, 2024 at 06:38 AM",Data protection and privacy concern
1.87e+18,https://x.com/Civil34246989/status/1871970990345064873,@RealOmtatah @Safaricom does not have the capacity to abduct citizens. It is the @DCI_Kenya under explicit orders of Kasongo.,0,0,0,0,6,"December 25, 2024 at 05:27 PM",Hate Speech
1.87e+18,https://x.com/kenakelvin01/status/1871920830755852377,@kawirabrenda231 @safaricom are the snitches,0,0,0,0,7,"December 25, 2024 at 02:07 PM",Hate Speech
1.87e+18,https://x.com/maina_waweru1/status/1871795080547487940,@GhettoRadio895 SHAKHAHOLA @safaricom is listening to calls and tracing #rutomustgo users on their cellphones from data scrapped of their verification badges from https://t.co/2L1lmEmbJW @elonmusk is aware the media is aware but they are a bunch of cowards protecting a salary less thn 200k each https://t.co/3gfUbmFC0m,0,0,0,0,31,"December 25, 2024 at 05:48 AM",Data protection and privacy concern
1.87e+18,https://x.com/jackson_mwendia/status/1871671556046278723,@C_NyaKundiH @safaricom set him up,0,0,0,0,86,"December 24, 2024 at 09:37 PM",Neutral
1.87e+18,https://x.com/T_Mutisya/status/1871615102920855812,@DanChepta @safaricom,0,0,0,0,18,"December 24, 2024 at 05:53 PM",Neutral
1.87e+18,https://x.com/morash254/status/1871613186488865214,"😂😂😂@safaricom
@Safaricom_Care 
@SafaricomPLC 
Sasa 5mbs ni za nini😂😂😂 https://t.co/eHHUJlUQoV",0,0,0,0,43,"December 24, 2024 at 05:45 PM",Internet or airtime bundle complaint
1.87e+18,https://x.com/kimeumoses_/status/1870910384762479045,Hey @safaricom niaje niki buy gb na nataka ku share mnakazia downoad speed cz sqii nashare na mbukulu ni 40kbps yet signal strength ni 45Gbps?,0,0,1,0,30,"December 22, 2024 at 07:12 PM",Internet or airtime bundle complaint
1.87e+18,https://x.com/Gheedy3/status/1870898863227474288,@sholard_mancity Now I think this is the  high time to deal with @safaricom coz ndo wanapean watu watu kwa this regime after hapo tutaiject with peace ✌,0,0,0,0,91,"December 22, 2024 at 06:27 PM",Neutral
1.87e+18,https://x.com/lubia_jr/status/1870847809588719918,"Hey @Safaricom_Care @SafaricomPLC @safaricom you just texted me wishing me happy birthday and gave me 1Gb data bundles, Today is not my birthday you have my data I'm confused what's up!",1,0,0,0,63,"December 22, 2024 at 03:04 PM",Internet or airtime bundle complaint
1.87e+18,https://x.com/Kennedy67684879/status/1870676465936941148,"@safaricom  all my lines are 4G,why shift my lines networks into  3G.",0,0,0,0,15,"December 22, 2024 at 03:43 AM",Network reliability problem
1.87e+18,https://x.com/Kennedy67684879/status/1870598553359520202,"@safaricom all my lines are 4G,why shift my lines networks into 3G.

Soon starlink will take control of everything to reduce the monopoly.",0,0,0,0,22,"December 21, 2024 at 10:33 PM",Network reliability problem
1.87e+18,https://x.com/Kennedy67684879/status/1870512396491710478,"@safaricom  all my line are 4G,shift to 3G why?",0,0,0,0,19,"December 21, 2024 at 04:51 PM",Network reliability problem
1.87e+18,https://x.com/Fatter_pipe/status/1870405173819961594,@safaricom tf mpesa inalia wrong pin,0,0,0,0,28,"December 21, 2024 at 09:45 AM",MPESA complaint
1.87e+18,https://x.com/rakinrahab/status/1870384648637010157,I need to urgently speak to one of your customer care agents now but your customer care number is not providing that option @Safaricom_Care @SafaricomPLC @safaricom,1,0,2,0,392,"December 21, 2024 at 08:23 AM",Customer care complaint
1.87e+18,https://x.com/captaipunter/status/1870173475622793730,"Safaricom sijui wanataka nibuy bundles zingine ama?
@safaricom",1,0,0,0,22,"December 20, 2024 at 06:24 PM",Internet or airtime bundle complaint
1.87e+18,https://x.com/captaipunter/status/1870173278331122117,"@Safaricom so my network is good but your bundles are not working, can you explain this to me?",0,0,0,0,20,"December 20, 2024 at 06:23 PM",Internet or airtime bundle complaint
1.87e+18,https://x.com/captaipunter/status/1870164036798591299,So how come niko na bundles and it's not working @safaricom,1,0,0,0,34,"December 20, 2024 at 05:47 PM",Internet or airtime bundle complaint
1.87e+18,https://x.com/Kerry0nan/status/1869702644018917871,"@safaricom 

What’s the difference between Mali and Ziidi ?",0,0,0,0,69,"December 19, 2024 at 11:13 AM",Neutral
1.87e+18,https://x.com/DrKanyuira/status/1869254519802253756,@walkip @BigMitchUpgrade @safaricom Most ISPs will always be up.,0,0,0,0,31,"December 18, 2024 at 05:33 AM",Neutral
1.87e+18,https://x.com/walkip/status/1869250074926284883,@BigMitchUpgrade @DrKanyuira @safaricom fiber will always be up,0,0,1,0,25,"December 18, 2024 at 05:15 AM",Neutral
1.87e+18,https://x.com/VodacomTanzania/status/1868993139781906447,"@Mikedoit100 @safaricom Dear Mike, we apologize for the inconvenience caused by the reversal of the transaction from Safaricom. We would like to inform you that we have received your issue and have successfully sent you a message in your inbox. Please refer to it for further assistance. ^JI",0,0,0,0,25,"December 17, 2024 at 12:14 PM",Customer care complaint
1.87e+18,https://x.com/SnaveKemoi/status/1868721774550216899,"Take advantage of @Safaricom limited 25% off offer on 4G Wi-Fi router ending 5th January 2025!
Peleka internet ushago ama pale nyumbani!
Get it From 2999 to 2250 Kenyan shillings plus free 30GB. Get the router on https://t.co/W0tN1I126e
#FeelsGoodToUpgrade
#FeelsGoodToBeHome https://t.co/lf7FbVohIc",1,1,0,0,136,"December 16, 2024 at 06:16 PM",Neutral
1.87e+18,https://x.com/ed_mbiti/status/1868696220014891343,@krizzohkairosh @safaricom Eeeh bana,1,0,0,0,23,"December 16, 2024 at 04:34 PM",Neutral
1.87e+18,https://x.com/krizzohkairosh/status/1868689775311610102,@ed_mbiti @safaricom Wanataka kufanya maisha yako iwe ngumu,0,0,1,0,29,"December 16, 2024 at 04:08 PM",Hate Speech
1.87e+18,https://x.com/ed_mbiti/status/1868682530259698085,@fraje_john1 @safaricom naandika saa hii,1,0,0,0,22,"December 16, 2024 at 03:40 PM",Neutral
1.87e+18,https://x.com/fraje_john1/status/1868677674308431895,@ed_mbiti @safaricom Watumie Email. Travel enda kwa office zao or any Safaricom Shop,0,0,1,1,38,"December 16, 2024 at 03:20 PM",Neutral
1.87e+18,https://x.com/ed_mbiti/status/1868677255448412353,itabidi nikubali @safaricom wamesema sina pesa. sasa sijui ntalipa stocks na pesa gani na mmeitisha details mkae nazo kama uncle wa Nairobi alikaa na diploma yangu.,4,1,2,0,244,"December 16, 2024 at 03:19 PM",Customer care complaint
1.87e+18,https://x.com/Denzcoolsniper/status/1868660949575778738,"@Safaricom have limited 25%discount offer on their 4G Wi-Fi router inaisha 25th Christmas ,its portable unaweza tumia for gaming,streaming &amp; watching entertainment ukiwa home na ukitravel,on https://t.co/kCQCgb7Qju @2250 discount&amp; free 30GB #FeelsGoodToUpgrade,#FeelsGoodToBeHome https://t.co/lsoJIi3kYK",0,0,0,0,24,"December 16, 2024 at 02:14 PM",Neutral
1.87e+18,https://x.com/Denzcoolsniper/status/1868649998000554196,"@Safaricom have a limited 25% off offer on their 4G Wi-Fi router ending on 5th January 2025,its portable unaweza tumia for gaming, streaming &amp; watching entertainment ukiwa home na ukitravel mkiwa 10 people.get yours on https://t.co/kCQCgb7Qju @ 2250 discount and free 30GB https://t.co/3ZkBX4hxQV",0,0,0,0,20,"December 16, 2024 at 01:30 PM",Neutral
1.87e+18,https://x.com/Denzcoolsniper/status/1868647696426479659,"@Safaricom have a limited 25% off offer on their 4G Wi-Fi router ending on 5th January 2025,its portable unaweza tumia for gaming, streaming &amp; watching entertainment ukiwa home na ukitravel mkiwa 10 people.get yours on https://t.co/kCQCgb7Qju @ 1199-1250 https://t.co/cQtxU2b2VU",0,0,0,0,25,"December 16, 2024 at 01:21 PM",Neutral
1.87e+18,https://x.com/GhettoRadio895/status/1867569089171927175,"Kesho tuna fika Kajiadona Uzito!

Team Ghetto Radio alongside @Safaricom tutakua na roadshow kuwachanua na pia kuwajenga ma goodies kibao #GhettoChristmas
Patana na Msanii Shekina Karen na your fav hosts @King_Kafu @Tellah_Venesa @Browngalnessa @DJRICKSKENYA na @abonokohdeh https://t.co/CrebQE4XoD",2,1,1,0,293,"December 13, 2024 at 01:55 PM",Neutral
1.87e+18,https://x.com/kemboicheru/status/1867200002117849556,The guy preaching against @safaricom is deep inside #kenyanchiyangu,0,0,0,0,67,"December 12, 2024 at 01:29 PM",Hate Speech
1.87e+18,https://x.com/Paps_JK/status/1867174169299026413,"I really like the @Safaricom tips on how to avoid fraudulence as they save a lot 🤗 @MugiKelvin @Nimo_997 this Jamhuri Day the Safaricom caravan is in the Coast Region spreading cheers, what's your favourite service from Safaricom? #SambazaFurahaNaSafaricom this festive season https://t.co/COh0DV3Uq6",1,0,0,0,72,"December 12, 2024 at 11:46 AM",Neutral
1.87e+18,https://x.com/clintgamer007/status/1866891186239074312,"@FortniteStatus @FortniteME @EpicGames the issue has started again kindly please contact them we are playing on 300ms instead of 60 players from South and East Africa have reported its been 1 month now 

@SafaricomPLC @Safaricom Care https://t.co/FVIFaDg5pj",3,2,0,0,43,"December 11, 2024 at 05:01 PM",Network reliability problem
1.87e+18,https://x.com/MahmoudAli_95/status/1866796291998789712,"@Safaricom_Care @urythmyc @safaricom Hello,I don't know what is the problem with your system because I'm seeing messages of Okoa and bundles i didn't buy them@safaricom https://t.co/yU1cz2vxr5",0,0,1,0,36,"December 11, 2024 at 10:44 AM",Data protection and privacy concern
1.87e+18,https://x.com/kipyaisul10/status/1866159108186882226,@SafaricomPLC @safaricom yoo my  mpesa messages are delayed Rada,0,0,0,0,101,"December 9, 2024 at 04:32 PM",MPESA complaint
1.87e+18,https://x.com/SimplyAbuh/status/1866149729484017941,@Safaricom wassup sasa hapa locals nitalipa aje??,0,0,0,0,4,"December 9, 2024 at 03:55 PM",Neutral
1.87e+18,https://x.com/LynetteLagat/status/1866147430804189285,@SafaricomPLC @Safaricom_Care @safaricom @PeterNdegwa_,0,0,0,0,24,"December 9, 2024 at 03:46 PM",Neutral
1.87e+18,https://x.com/LynetteLagat/status/1866147167242445064,"@SafaricomPLC Nice. Kesho ni Ile siku. Mbuzi you ikuje, roaming customer anawasili..... itinerary ni kwa DM... Happy holidays and thanks for spreading love @Safaricom_Care @SafaricomPLC @safaricom",0,0,1,0,25,"December 9, 2024 at 03:45 PM",Neutral
1.87e+18,https://x.com/Paps_JK/status/1866114137991909402,"Great news! @Safaricom have upgraded home fibre speeds at no extra cost offering freeinstallation +free router for Fibre to theHome customers.For increased speeds visit https://t.co/Md0m2uyEVh. For new users dial *400# / visitMySafaricomApp
#FeelsGoodToBeHome
#FeelsGoodToUpgrade https://t.co/9qCI0cxbZ5",2,0,0,0,127,"December 9, 2024 at 01:34 PM",Neutral
1.87e+18,https://x.com/TrOsDeGo1/status/1866112887397204472,"Guys @safaricom  has increased home fiber speed at NO EXTRA COST! Wale majaa wangu wa kustream live and online games don't miss out this amazing offer. Existing clients upgrade ni auto &amp; for new clients dial *400# and choose your package. #FeelsGoodToUpgrade
#FeelsGoodToBeHome https://t.co/3T1ItGe9r6",3,1,0,0,119,"December 9, 2024 at 01:29 PM",Neutral
1.87e+18,https://x.com/SimplyAbuh/status/1865831384297746495,"Oyaa @Safaricom hio rwabe iko kwa mpesa inafaa nilipe huku locals na net haiko sai nimeshikwa na mama pima, rudisheni service 😅😅",2,1,0,0,65,"December 8, 2024 at 06:50 PM",MPESA complaint
1.87e+18,https://x.com/Naisenya/status/1865699138421366876,"@safaricom You have been told several times there is an outage. 

You sent messages 4 hours ago &amp; fibre is still down.",0,0,0,0,5,"December 8, 2024 at 10:05 AM",Network reliability problem
1.87e+18,https://x.com/MADGtheBaddest/status/1865455023376777484,@IreneMueni36423 @safaricom Hii Kenya kila mtu ni muongo,0,0,0,0,11,"December 7, 2024 at 05:55 PM",Hate Speech
1.87e+18,https://x.com/IreneMueni36423/status/1865447921522467030,@safaricom you boring..........Mtu ananunua bundles but haziwork......Or ata nyinyi mmekuwa waongo kama kasongo!!!,1,0,1,0,20,"December 7, 2024 at 05:26 PM",Internet or airtime bundle complaint
1.87e+18,https://x.com/inooroke/status/1865432091904688251,"@Safaricom PLC gutambiria aikari a Kamura, Ongata Rongai gikeno kuria mamatugire na iheo mwaki mwaki. 
Hii Krisii, Tuko pamoja kwa upendo
#SambazaFurahaNa Safaricom PLC https://t.co/XFGCcKz5yN",0,0,0,0,23,"December 7, 2024 at 04:24 PM",Neutral
1.87e+18,https://x.com/Real_Ashman/status/1865416657822240790,@Safaricom leased Kasarani for years and did no improvement on the ground instead they used it for events. They should be responsible enough to not allow Kenya miss this opportunity and allocate some cash to improve Kasarani stadium 🏟.  This is our only chance maahn 🤦🏿‍♂️,0,0,0,0,65,"December 7, 2024 at 03:22 PM",Neutral
1.87e+18,https://x.com/inooroke/status/1865018625339371587,"Mwago wa @Safaricom PLC furaha mwena wa 
Fagilia Grounds Utawala. 
Hii Krisii, Tuko pamoja kwa upendo
#SambazaFurahaNa Safaricom PLC https://t.co/iRE7TdiwfT",0,0,0,0,76,"December 6, 2024 at 01:01 PM",Neutral
1.86e+18,https://x.com/moneyinafrica/status/1864802090385641616,"#Kenya for the win today, going up by 1.82% leading the continent, driven by the news from telco giant @safaricom that M-Pesa has over 34m users almost the entire adult popn of the country! Other markets in #Egypt, #Nigeria, South Africa were also in the green! https://t.co/oG7KKy9ofs",0,0,0,0,62,"December 5, 2024 at 10:40 PM",Neutral
1.86e+18,https://x.com/kimathiNyagah/status/1864400483294564593,"@josephgichunge @safaricom Good Evening Joseph,
How are you sending the SMSs, you have an integrator? I would appreciate to know",0,0,0,0,15,"December 4, 2024 at 08:04 PM",Neutral
1.86e+18,https://x.com/josephgichunge/status/1864318188038570285,"@Safaricom Good evening safaricom team, I'm extremely frustrated by your Bulk SMS facility. 
1. We got this facility under the impression that it was efficient and cheaper since we communicate to thousands of our employees and clients. However this is not my experience so far.",0,0,0,0,8,"December 4, 2024 at 02:37 PM",Customer care complaint
1.86e+18,https://x.com/josephgichunge/status/1864318187954733259,"Good evening safaricom @Safaricom team, I'm extremely frustrated by your Bulk SMS facility. 
1. We got this facility under the impression that it was efficient and cheaper since we communicate to thousands of our employees every month and clients. However this is not my experien",0,0,1,0,26,"December 4, 2024 at 02:37 PM",Customer care complaint
1.86e+18,https://x.com/NailmasterJeff/status/1864230221668368463,"@safaricom why are you guys blocking my safaricom line network ,you people have refused to  reset my line what's wrong ,or you want us to boycott Safaricom I can mobilize",0,0,0,0,16,"December 4, 2024 at 08:48 AM",Network reliability problem
1.86e+18,https://x.com/MajiSafi4/status/1863831895626174530,@Phenns_ Wallai hao wasee @safaricom ni mashoga kweli,0,0,0,0,20,"December 3, 2024 at 06:25 AM",Hate Speech
1.86e+18,https://x.com/ZURI__Care/status/1863655591681339515,@johnkiruku2024 @safaricom Hi there! I'm your Virtual Assistant  kindly share your reachable number for quick assistance.,0,0,0,0,16,"December 2, 2024 at 06:44 PM",Neutral
1.86e+18,https://x.com/johnkiruku2024/status/1863655412265857281,"@safaricom @Safaricom_Care 
@SafaricomPLC",0,0,0,0,44,"December 2, 2024 at 06:44 PM",Neutral
1.86e+18,https://x.com/johnkiruku2024/status/1863655265150595388,"Safaricom nyinyi ni manyoks vitu mbaya. I bought this package an hour ago. It kept hanging and being slow for all that time . Yaani one hour inaisha before utumie what you had bought . Am disappointed with your services 
@safaricom
#safaricomplc
@ https://t.co/uH8vbZwlC0",1,0,2,0,122,"December 2, 2024 at 06:43 PM",Internet or airtime bundle complaint
1.86e+18,https://x.com/Eddy2pac/status/1863574958238011561,"What a game it was last weekend,, @safaricom we ere here to for all the greatness the game brings, If you did not watch that game last weekend, The series heads to Capetown this coming weekend. Let's support our Kenya Rugby team.  #MPESAPowersRugby7s #SafaricomRugby #ShujaaPride https://t.co/usQ43kzuYD",1,0,0,0,93,"December 2, 2024 at 01:24 PM",Neutral
1.86e+18,https://x.com/Mulembe_FM/status/1863540833863061856,"@Mulembe_FM IsambasinjiaObuyanzi nende @safaricom Nairobi;
Kenyatta Market 
Congo Kawangware 
Stage Two Kawangware 
Gatina Kawangware 
Kangemi 
@BALOZIASHIALI  #SambazaFurahaNaSafaricom @SafaricomPLC https://t.co/VX3JANxLwU",0,0,0,0,42,"December 2, 2024 at 11:08 AM",Neutral
