Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date
1578442884474281985,https://x.com/BK23452042/status/1578442884474281985,@evillaughpain @vickyford @Mohammed222022 @safaricom @vodafone @BritishIntInv @UKinEthiopia Can u blv that woman?,0,0,0,0,0,"October 7, 2022 at 05:51 PM"
1578441685448564738,https://x.com/tradegovAfrica/status/1578441685448564738,"The launch of @Safaricom in #Ethiopia 🇪🇹 will bring connectivity to millions and open access to digital #healthcare, #education and #financialservices 📱 

This is an important win for @Vodafone, @BritishIntInv &amp; @UKinEthiopia who are playing a major part in this investment.",8,3,0,0,0,"October 7, 2022 at 05:46 PM"
1578435297372622848,https://x.com/KleimanIntCon/status/1578435297372622848,"#Sudan nation strike govt +145% budget tax revenue collect. Keep pace inflation, compensate -$4 billion aid military coup encore. Police-inspector sweep, immediate 1/2 pay levy. #Ethiopia foreign telecom-mobile money launch @Safaricom, industry- fiscal ballast. #EmergingMarkets",1,0,0,0,0,"October 7, 2022 at 05:21 PM"
1578407914859020288,https://x.com/DawitDigital/status/1578407914859020288,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Very saddened, unexpectedly from great diplomat @vickyford, how this investment is appreciated, you have to shy for sponsored &amp; supported in financing #TigrayGenocide, this is beyond evilness, ashamed to full of confidence to supported &amp; funded to drones of bombing Tigray.@GOVUK",38,100,0,3,0,"October 7, 2022 at 03:32 PM"
1578397447612641280,https://x.com/ahkmwel/status/1578397447612641280,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia ""Unlock Ethiopia's potential"". That's why Abiy is there, so these corporations can install themselves in Ethiopia's 100+ mil ppl. Just got the right ppl (Amharas in West), to augment this siphoning, at a lower valuation, and in return to them, kill Tigrayans, and return Derg era.",0,0,0,0,0,"October 7, 2022 at 02:50 PM"
1578391910091210753,https://x.com/m_kiflom/status/1578391910091210753,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia That is part of the genocidal project, that was very clear when @WilliamsRuto was praise to the genocidal govt 🇪🇹,recently. On the expense of justice ⚖️ and millions of lives",0,0,0,0,0,"October 7, 2022 at 02:28 PM"
1578390332277923841,https://x.com/RickJam09951097/status/1578390332277923841,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Business as usual!! I guess your government is prepared to welcome millions of migrants.,0,0,0,0,0,"October 7, 2022 at 02:22 PM"
1578384677424988165,https://x.com/Tewodrosman/status/1578384677424988165,"@Liberte_sw @Terry_water @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Terry, are you saying a UK company has a stake in Safaicom? Please clarify, cos I do not know. Thank you",1,0,2,0,0,"October 7, 2022 at 02:00 PM"
1578375222461620225,https://x.com/Terry_water/status/1578375222461620225,"@TigrayNA1926 @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Telecommunications blackout was created by #TPLFTerrorists sabotage!!
Yes Tigrayans need freedom from #TPLFHyenas ጅብ
#DisarmTPLF",0,0,0,0,0,"October 7, 2022 at 01:22 PM"
1578374613738094592,https://x.com/Zemed08427779/status/1578374613738094592,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia It’s a matter of time before you are accused of enabling #TigrayGenocide.,0,0,0,0,0,"October 7, 2022 at 01:20 PM"
1578374114003234816,https://x.com/Terry_water/status/1578374114003234816,"@vickyford @UKinEthiopia @safaricom @vodafone @BritishIntInv Good support for telecommunications service from UK govt.
However need to disband the renegade #TPLFisTerroristGroup  

#DisarmTPLF",0,0,0,0,0,"October 7, 2022 at 01:18 PM"
1578373098889367552,https://x.com/Wairo70163832/status/1578373098889367552,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Children are dieing of Blockages of food and medicine. 
For 2 years their shutdown of telephone, bank and internet 
Vicky is look business what about the #TigrayGenocide you don't care ?
@BBCNews 
@10DowningStreet https://t.co/x4Y0JXQw2m",0,0,0,0,0,"October 7, 2022 at 01:14 PM"
1578363273090850816,https://x.com/Canconrad/status/1578363273090850816,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia No investments from EU.

When it comes to investment , China would be more better for Africa",0,0,0,0,0,"October 7, 2022 at 12:35 PM"
1578361772272103424,https://x.com/nerlie254/status/1578361772272103424,"@Safaricom wakona katabia ka kutoa the data plan I frequently purchase kwa options. Kama hio ndio convenient kwangu mnataka nifanye?
@SafaricomPLC @Safaricom_Care",0,0,1,0,0,"October 7, 2022 at 12:29 PM"
1578354379618684928,https://x.com/AsgedomKibra/status/1578354379618684928,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Ethiopia is a mess. Ethiopia is one of six countries the U.N. has singled out for having people at risk of starvation. Millions in the country’s south and east are grappling with alarming levels of hunger and malnutrition due to one of the worst droughts in decades #Stopthewar https://t.co/ter2EtZfoS,3,0,0,0,0,"October 7, 2022 at 11:59 AM"
1578354202908106752,https://x.com/djyes4/status/1578354202908106752,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Ethiopia's potential is for Ethiopian. EU sponsored conflicts will not force the government to open the resource for exploitation.,0,0,0,0,0,"October 7, 2022 at 11:59 AM"
1578350544497754112,https://x.com/Meheret89494078/status/1578350544497754112,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia We know why you are funding genocide.  You don't care about human right violation and continuing genocide on Tigray as long as the dictator #AbiyAhmedAli offers business deals,0,0,0,0,0,"October 7, 2022 at 11:44 AM"
1578350429045346305,https://x.com/getwediblata/status/1578350429045346305,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia That’s why you deliberately ignored #TigrayGenocide ! So sad to see such business on the bloodshed of civilians! We will never forget this!,0,0,0,0,0,"October 7, 2022 at 11:44 AM"
1578345029864660992,https://x.com/Fetsum1/status/1578345029864660992,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia This deal is probably the reason why Britain is unable to stand up for human rights in Ethiopia.,13,9,1,0,0,"October 7, 2022 at 11:22 AM"
1578303532347756546,https://x.com/ashutsega1/status/1578303532347756546,@TigrayMundo @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia So #AskTPLF or #DisarmTPLF,0,0,0,0,0,"October 7, 2022 at 08:37 AM"
1578303334607306752,https://x.com/ashutsega1/status/1578303334607306752,@davide_tommasin @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia @ayder_hospital #AskTPLF,0,0,0,0,0,"October 7, 2022 at 08:36 AM"
1578303197072232448,https://x.com/ashutsega1/status/1578303197072232448,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia #DisarmTPLF,0,0,0,0,0,"October 7, 2022 at 08:36 AM"
1578281606749356032,https://x.com/kfloma/status/1578281606749356032,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia While nearly 10 million #Tigrayans are in a communication blackout. I see you as an enabler of #TigrayGenocide,0,1,1,0,0,"October 7, 2022 at 07:10 AM"
1578272547983962113,https://x.com/mdada_/status/1578272547983962113,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Funding a genocide!,0,0,0,0,0,"October 7, 2022 at 06:34 AM"
1578271651325566976,https://x.com/Nilepeople1/status/1578271651325566976,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia The Chinese invest in Africa European busy on advocating conflict in Africa, so don't worry PM VIcky",0,0,0,0,0,"October 7, 2022 at 06:30 AM"
1578270707716268032,https://x.com/akahsay/status/1578270707716268032,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia How ironic is this, your investment is what’s being used to buy drones and other military weapons to commit genocidal crimes against innocent #Tigray/ans. Ur govt is enabling @AbiyAhmedAli to continue slaughtering civilians, blood is on Ur hands.",0,0,0,0,0,"October 7, 2022 at 06:27 AM"
1578263947739688960,https://x.com/a_gahdi/status/1578263947739688960,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia It is complicit to #TigrayGenocide. U gave millions of dollars to the genocidal regime in 🇪🇹 and he is trying to eliminate 7M+ people in #Tigray. You don't care about humanity, instead you are concerned about business.",0,0,0,0,0,"October 7, 2022 at 06:00 AM"
1578261327260585986,https://x.com/kemalmoha/status/1578261327260585986,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia #TPLFMustGo,0,0,0,0,0,"October 7, 2022 at 05:49 AM"
1578240745051340801,https://x.com/angish2016/status/1578240745051340801,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Thank you. You make it clear why you support the genocide in #Tigray !!! How Selfish you should be to steal from the poor.,0,0,0,0,0,"October 7, 2022 at 04:28 AM"
1578234095594721280,https://x.com/MTT8972/status/1578234095594721280,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia You made it clear, the need why this conflict has to end, so that you can have more investments in Ethiopia. #Tigray Needs to end the conflict so that its people can live peaceful life. #AllowAccessToTigray #EndTigraySiege #EritreaOutOfTigray",1,0,0,0,0,"October 7, 2022 at 04:01 AM"
1578224850115739649,https://x.com/_Tigraway/status/1578224850115739649,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Funding Genocide on a broad day light ....,0,0,0,0,0,"October 7, 2022 at 03:25 AM"
1578217023309778944,https://x.com/kinfemichaell/status/1578217023309778944,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Over 7 million people are denied access to the internet by the regime in Addis.,0,0,0,0,0,"October 7, 2022 at 02:53 AM"
1578215342845100032,https://x.com/Burberrygirlj/status/1578215342845100032,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia &amp; still leaving Tigray in dark beyond absurd how can you send a congrats *Blank Stare*,0,0,0,0,0,"October 7, 2022 at 02:47 AM"
1578207742996533249,https://x.com/Meaza40990234/status/1578207742996533249,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia https://t.co/thFsVkGaUb,0,0,0,0,0,"October 7, 2022 at 02:17 AM"
1578204952156983296,https://x.com/Bezeray/status/1578204952156983296,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia The biggest priority and interest in Ethiopia over humanity. What a sad world.,0,0,0,0,0,"October 7, 2022 at 02:05 AM"
1578199411074953216,https://x.com/SamSambrooks/status/1578199411074953216,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia If only EU ceases fueling conflicts in HOA supporting the terrorist TPLF...!,1,0,0,0,0,"October 7, 2022 at 01:43 AM"
1578197312740155392,https://x.com/Gual_Aksumawian/status/1578197312740155392,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Still support the suffering &amp; death of my people #TigrayGenocide,1,0,0,0,0,"October 7, 2022 at 01:35 AM"
1578190847677706240,https://x.com/MAhferom/status/1578190847677706240,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Looks like history is repeating. Seems the UK govt is overlooking #TigrayGenocide in order to protect its business investments!,0,1,0,0,0,"October 7, 2022 at 01:09 AM"
1578167631433338880,https://x.com/TagTes/status/1578167631433338880,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Millions have been disconnected from the internet deliberately for 2 years in #Tigray, and you appear to be happy clapping with a govt that is actively committing #TigrayGenocide 

#TigrayUnderAtack",2,1,0,1,0,"October 6, 2022 at 11:37 PM"
1578167601993113600,https://x.com/GaltconMikias/status/1578167601993113600,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia How quick are you on this  while 100's of innocent Tigreans are bombarded every day and 100s  of thousands are starving and dying for lack of medicine. Shame on U and shame on the UK!,0,0,0,0,0,"October 6, 2022 at 11:37 PM"
1578164077309833216,https://x.com/HBerhe01/status/1578164077309833216,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Not ethnic Tigrayans. The people of #Tigray starved &amp; you are guilty too by supporting the genocidal regime,1,0,0,0,0,"October 6, 2022 at 11:23 PM"
1578163609116418049,https://x.com/ElsaTigray1/status/1578163609116418049,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia This is painful &amp;💔. #Tigray has been on complete blockade for &gt;700 days no intent, no telephone,no banking service,no clean water,no electricity &amp; you’re well aware #TigraySiege. However instead of condemn the 🇪🇹gov evil activities,you chose to act as if everything is normal.",0,1,0,0,0,"October 6, 2022 at 11:21 PM"
1578162680858578945,https://x.com/qebenna/status/1578162680858578945,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Finally it boils down to telecom business deals that your utter insensitivity for crime against humanity, mass starvation, carpet bombing, engineered famine &amp; mass rape by 🇪🇹 &amp;🇪🇷 forces in #Tigray. Since when has UK conducts itself like that of #China? No regard for humanity.",0,0,0,0,0,"October 6, 2022 at 11:17 PM"
1578161069239173120,https://x.com/Sol65577046/status/1578161069239173120,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Really? While #ethiniccleansing Tigrians, #siegedfor3year with no communication, internet, no banking,  that's why we are watching #TigrayGenocide b/c your investment, it's really a shameful act even most of Ethiopia is blocked, it really shows how greedy western governments are.",0,1,0,0,0,"October 6, 2022 at 11:11 PM"
1578159318620217344,https://x.com/Soloda12/status/1578159318620217344,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia The message is clear as far as Abiy gave you business you don't care about the children dieing in starvation &amp; blockage of food &amp; medicine in tigray!
@VodafoneGroup Is rich can find jobs any where in the world priority 
#EndTigraySiege 
@UKParliament
@BBC
https://t.co/LmJDLTiE49",4,5,0,0,0,"October 6, 2022 at 11:04 PM"
1578158357906853889,https://x.com/TegaruUnited1/status/1578158357906853889,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Enjoy your investment and blood money @vickyford. May the blood of the innocents that you helped shed by financing the genocidal regimes haunt you for the rest of your lives!,2,0,0,0,0,"October 6, 2022 at 11:00 PM"
1578158005215907841,https://x.com/Dawit08639050/status/1578158005215907841,"@vickyford @Hailugebreslas3 @safaricom @vodafone @BritishIntInv @UKinEthiopia How can you think you can invest, in country that is trying to kill 6 million people and do business peacefully? When there is injustice and genocide, then there won't be any peace to benefit from your investment. I guess you are too greedy to see this fact.",0,0,0,0,0,"October 6, 2022 at 10:59 PM"
1578157990628446208,https://x.com/FitwiDesta/status/1578157990628446208,@selameastafrica @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia @tweet_stamp Greedy UK,3,1,0,0,0,"October 6, 2022 at 10:59 PM"
1578157598443859968,https://x.com/selameastafrica/status/1578157598443859968,@FitwiDesta @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia @tweet_stamp Economic gain &gt; humanity,8,0,1,0,0,"October 6, 2022 at 10:57 PM"
1578156633485549570,https://x.com/Oneluv_Ethiopia/status/1578156633485549570,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Then help the #Ethiopian government to #DisarmTPLF,1,0,0,0,0,"October 6, 2022 at 10:53 PM"
1578156621636636672,https://x.com/davide_tommasin/status/1578156621636636672,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia What do you think about @ayder_hospital 's urgent support appeal to save the lives of tens of thousands of diabetes sufferers?
However, investments have not #ReconnectTigray because it continues to be disconnected from the world by the political will of the Ethiopian gov. #shame https://t.co/F1GesOjOYt",10,25,1,0,0,"October 6, 2022 at 10:53 PM"
1578155924811763713,https://x.com/MahigualMekelle/status/1578155924811763713,@FitwiDesta @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia @tweet_stamp She is cruel 💔😭,4,0,0,0,0,"October 6, 2022 at 10:51 PM"
1578155775771348992,https://x.com/MahigualMekelle/status/1578155775771348992,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Please stop hurting us! Our families are under complete communication and internet blocked due to the Ethiopian regime you advocate religiously! #ReconnectTigray #EndTigraySiege #EndTigrayGenocide,8,2,0,0,0,"October 6, 2022 at 10:50 PM"
1578154800113283073,https://x.com/FitwiDesta/status/1578154800113283073,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia @tweet_stamp stamp this for #TigrayGenocide chronicles.

I used to consider the UK as one of the leading advocates of human rights globally. People like you proved me wrong, @vickyford. Very disappointing. https://t.co/3aDQSYPKNm",37,27,3,0,0,"October 6, 2022 at 10:46 PM"
1578154085492064257,https://x.com/HaileArena2/status/1578154085492064257,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia What about the millions in Tigray who are in total communication blackout by the despot you’re happy to make business with?You are selling your soul for money. What a shame!,0,1,0,0,0,"October 6, 2022 at 10:43 PM"
1578146127550873600,https://x.com/CiviliansFirst1/status/1578146127550873600,@Tigrawayti2 @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia This is the whole point. This is why they are protecting evil @AbiyAhmedAli.  They will buy every thing.,4,0,0,0,0,"October 6, 2022 at 10:12 PM"
1578143468416704512,https://x.com/AdwaMan_TDF/status/1578143468416704512,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia So does this mean I can phone my father in Tigray, or....?",2,0,0,0,0,"October 6, 2022 at 10:01 PM"
1578140068471922688,https://x.com/tigrayzaxum/status/1578140068471922688,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia ending the conflict must be for your geopolitical interest, it should be the suffering of the people of Tigray. Do you really care about humanity ?",1,0,0,0,0,"October 6, 2022 at 09:48 PM"
1578137072153640960,https://x.com/BogalePaulo/status/1578137072153640960,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia That why western working to save @AbiyAhmedAli 
You don't have the courage to take firm action. https://t.co/idCRlStAEQ",0,0,0,0,0,"October 6, 2022 at 09:36 PM"
1578136666660737024,https://x.com/tsige_Nege/status/1578136666660737024,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia You really know you are supporting #TigrayGenocide by making business with genocidal regime! History will remember you as such!,0,0,0,0,0,"October 6, 2022 at 09:34 PM"
1578133611903164416,https://x.com/abrmine/status/1578133611903164416,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia It's obvious you're helping Abiy Ahmed's regime to commit #TigrayGenocide for such investments. Have you heard about #AdiDaeroMassacre that killed 65 &amp; wounding 70+ by drone strikes on IDPs camps? Or it doesn't matter as far as UK based companies manage to operate in 🇪🇹?,1,1,0,0,0,"October 6, 2022 at 09:22 PM"
1.57813E+18,https://x.com/Solomon78112259/status/1578130769817600000,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Do you you feel ashamed to talk about @telecome  and @VodafoneGroup when there is active genocide is happening as you speak. Shame on you @vickyford, the people of #Tigray under sieges, killed, bombardment and you talk about investment. No humanity",0,0,0,0,0,"October 6, 2022 at 09:11 PM"
1578130281315401736,https://x.com/Women4PeaceL/status/1578130281315401736,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia As long as @Vodafone gets going, @vickyford doesn't care about #CrimesAgainstHumanity &amp; #TigrayGenocide committed by #GoE 
🤑£$€¥₩ talks!",0,0,0,0,0,"October 6, 2022 at 09:09 PM"
1578125604880252928,https://x.com/ZemaTigray/status/1578125604880252928,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia An investment paid for drone purchase and used to facilitate #TigrayGenocide 
Killing women and children of #Tigray Cc @akalamusic #stopusingVodafone @NickFerrariLBC #Vodafone #vodafoneidea",1,1,0,0,0,"October 6, 2022 at 08:50 PM"
1578125591919951872,https://x.com/gk_kifle/status/1578125591919951872,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia #TPLFMustGo,1,0,0,0,0,"October 6, 2022 at 08:50 PM"
1578124033002012705,https://x.com/JoeTseGy/status/1578124033002012705,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia 50 Civilans killed by the Genocider Goverment of #Ethiopia #Eritrea You Dont care ? MAY GOD pay you on his way for those Civilans killed in #Tigray☝#TigrayGenocide https://t.co/6WtNbdz8vG,12,10,0,0,0,"October 6, 2022 at 08:44 PM"
1578123317357469697,https://x.com/alex_axum/status/1578123317357469697,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia You made #Tigray the sacrificial lamb for profit you are drooling to benefite from. 
You are cruel! How do you sleep knowing you benefited from #TigrayGenocide?",4,1,0,0,0,"October 6, 2022 at 08:41 PM"
1578122131270950912,https://x.com/JoeTseGy/status/1578122131270950912,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia https://t.co/XKwJB1WO6k,2,3,0,0,0,"October 6, 2022 at 08:36 PM"
1578122025176104962,https://x.com/JoeTseGy/status/1578122025176104962,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia https://t.co/sGJaV6BY6e,4,4,0,0,0,"October 6, 2022 at 08:36 PM"
1578121940304363555,https://x.com/JoeTseGy/status/1578121940304363555,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia https://t.co/x689Cz7pD7,1,2,0,0,0,"October 6, 2022 at 08:36 PM"
1578121763275374606,https://x.com/Tigrawayti2/status/1578121763275374606,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia It’s shameful to see UK’s unethical &amp; immoral foreign policy on #Tigray is ignoring the plight of 7mil people, for the past 700+ days in favour of investing in a genocide. 
#TigrayGenocide",1,0,1,0,0,"October 6, 2022 at 08:35 PM"
1578121571687927809,https://x.com/JoeTseGy/status/1578121571687927809,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Million #Tigray people have to Die for your Blood money what a lady ..Jan 8,2022 https://t.co/KptN3Yy8wJ",6,7,0,0,0,"October 6, 2022 at 08:34 PM"
1578116951519494166,https://x.com/WediQuiha/status/1578116951519494166,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia More like funding the ongoing Genocide.,2,0,0,0,0,"October 6, 2022 at 08:16 PM"
1578112300703043584,https://x.com/mpa_robert/status/1578112300703043584,"@BizuNegussie @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia That is the dumbest analogy and comparison I read all week. You are joking, right?",0,0,0,0,0,"October 6, 2022 at 07:57 PM"
1578111346264399872,https://x.com/AbeKidane/status/1578111346264399872,"@vickyford @SamGSherman @safaricom @vodafone @BritishIntInv @UKinEthiopia You are bragging for sponsoring a #TigrayGenocide? 

Wow…you can’t even hide your ignorance",1,0,0,0,0,"October 6, 2022 at 07:53 PM"
1578106628666281984,https://x.com/tigrayanrebel/status/1578106628666281984,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Nobody cares. The whole place is a warzone, Vicky",1,0,0,0,0,"October 6, 2022 at 07:35 PM"
1578097465232101378,https://x.com/mwulad/status/1578097465232101378,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia We know it is this kind of business dealing that you ignored the countless massacres including the one that killed about 65 #Tigray|ans in IDPs two days ago. You have nothing to say about it. Shame!,42,55,0,0,0,"October 6, 2022 at 06:58 PM"
1578097107055316992,https://x.com/Axm_LenoX/status/1578097107055316992,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Promoting corporate greed amidst an ongoing genocide didn’t seem to represent among the British values. Do you know 7+million Tigrians are disconnected by Ethiopian regime from the world ?

@UKLabour @tariqahmadbt @Keir_Starmer @jeremycorbyn @DavidAltonHL @UKUN_NewYork @FCDOGovUK",14,10,0,0,0,"October 6, 2022 at 06:57 PM"
1578094797868322817,https://x.com/ThiroAntony/status/1578094797868322817,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia The honourable friend thanks for thinking East Africa.
I promise to Host you when you visit Kenya.",1,1,0,0,0,"October 6, 2022 at 06:48 PM"
1578093029159628801,https://x.com/Mulu2023/status/1578093029159628801,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia So conflicts need to end just so the whites can invest? This sums up white supremacists' idea of peace in Africa. Peace in Africa is good only if it allows them to exploit Africa. Otherwise Africans are ignored or worse encouraged to kill one another.,3,0,0,0,0,"October 6, 2022 at 06:41 PM"
1578092602921975838,https://x.com/Abyssinia82/status/1578092602921975838,@vickyford @UKinEthiopia @safaricom @vodafone @BritishIntInv The only way to end this conflict is By disarmig #TerroristTPLF this is it‼️,2,0,0,0,0,"October 6, 2022 at 06:39 PM"
1578091479574134784,https://x.com/NireaKahsay/status/1578091479574134784,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia This is the reason why we are saying you are lobbying on behalf of @VodafoneGroup  to earn millions. YOu have no care for human rights violations in #Tigray as far as @AbiyAhmedAli implements the commitments he made to you.,2,3,0,0,0,"October 6, 2022 at 06:35 PM"
1578091108252385295,https://x.com/YohannesYosef1/status/1578091108252385295,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia While the 6-7 millions of Tigray’n r under a complete siege with no access to any form of telecommunications including internet access, Banking, food aid &amp; medicine, transportation, etc for more than 2 years &amp; you’re here celebrating madam? What part of the planet r u ppl living?",0,0,0,0,0,"October 6, 2022 at 06:33 PM"
1578090108837765120,https://x.com/pchomostnet/status/1578090108837765120,"@Hara_Meret @vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia There is nothing like UK on human rights, its profits and UK for now.",0,0,0,0,0,"October 6, 2022 at 06:29 PM"
1578089322112200704,https://x.com/BizuNegussie/status/1578089322112200704,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Trade, investment, regional economic cooperation (think #GERD) lead to development opportunities for all countries in the region. On the other hand aid, conflict, fighting, rebels, drought lead to dependence, suffering and poverty. UK must choose the former.",2,0,1,0,0,"October 6, 2022 at 06:26 PM"
1578088860910686208,https://x.com/Hara_Meret/status/1578088860910686208,"@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia We know, Vicky. We have realized a while ago that you care about potential business deals in the name of free market system at the expense of Tigrayan women and children who are getting murdered on a routine basis. What happen to the value of UK on human rights?",13,0,1,0,0,"October 6, 2022 at 06:24 PM"
1578085897647554565,https://x.com/selameastafrica/status/1578085897647554565,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Millions but not ethnic Tigrayans* . #ReconnectTigray,8,1,0,0,0,"October 6, 2022 at 06:12 PM"
1578085384734609408,https://x.com/Eshetem1/status/1578085384734609408,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia Stop supporting TPLF.,0,0,0,0,0,"October 6, 2022 at 06:10 PM"
1578085192740241412,https://x.com/KennyKaburu/status/1578085192740241412,@vickyford @safaricom @vodafone @BritishIntInv @UKinEthiopia @SafaricomPLC,0,0,0,0,0,"October 6, 2022 at 06:10 PM"
1578084757241581570,https://x.com/vickyford/status/1578084757241581570,"Great to see @Safaricom launch in 🇪🇹 

@Vodafone, @BritishIntInv &amp; @UKinEthiopia have supported this investment that will connect tens of millions to the internet. 

Underlines importance of ending conflict to enable more investments like this that unlock Ethiopia’s potential.",169,142,122,40,0,"October 6, 2022 at 06:08 PM"
1578031964627800064,https://x.com/mgyptian_ke/status/1578031964627800064,😅😅we @safaricom hatujasahau mliacha kutupea 1Gb on our birthdays😒,2,1,0,0,0,"October 6, 2022 at 02:38 PM"
1577698127607382021,https://x.com/rahmasidi/status/1577698127607382021,"@Coopbankenya @ Co-op Bank Kenya and @Safaricom In the spirit of customer service week, look into this matter which I have lodged a complaint with the bank(karen branch) pertaining to money sent via mpesa to the wrong paybill account. The money is yet to be reversed .",0,1,0,0,0,"October 5, 2022 at 04:32 PM"
1577671050925690881,https://x.com/KleimanIntCon/status/1577671050925690881,"#KenyaVsUganda Prez Museveni son successor groom army sack, social media ramble Nairobi quick capture . @Safaricom sink ~$8 billion stock market cap, 1/2 exchange. Treasury renationalize Telkom Kenya w private equity Helios pullout. @WorldBank +5% GDP shave. #EmergingMarkets",0,0,0,0,0,"October 5, 2022 at 02:44 PM"
1577582223318040576,https://x.com/Davidmbulikhe/status/1577582223318040576,@safaricom care i have a balance of 40k on my mpesa n the line is solely registered on my ID number i doubt if you'll deregister it. Does it mean ill loose the money.......the money is mine? Then sim card,0,0,0,0,0,"October 5, 2022 at 08:51 AM"
