Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date,Labels
1.87E+18,https://x.com/Gheedy3/status/1870898863227474288,@sholard_mancity Now I think this is the  high time to deal with @safaricom coz ndo wanapean watu watu kwa this regime after hapo tutaiject with peace ✌,0,0,0,0,91,"December 22, 2024 at 06:27 PM",Data protection and privacy concern
1.87E+18,https://x.com/lubia_jr/status/1870847809588719918,"Hey @Safaricom_Care @SafaricomPLC @safaricom you just texted me wishing me happy birthday and gave me 1Gb data bundles, Today is not my birthday you have my data I'm confused what's up!",1,0,0,0,63,"December 22, 2024 at 03:04 PM",Customer care complaint
1.87E+18,https://x.com/Kennedy67684879/status/1870676465936941148,"@safaricom  all my lines are 4G,why shift my lines networks into  3G.",0,0,0,0,15,"December 22, 2024 at 03:43 AM",Internet or airtime bundle complaint
1.87E+18,https://x.com/Kennedy67684879/status/1870598553359520202,"@safaricom all my lines are 4G,why shift my lines networks into 3G.

Soon starlink will take control of everything to reduce the monopoly.",0,0,0,0,22,"December 21, 2024 at 10:33 PM",Internet or airtime bundle complaint
1.87E+18,https://x.com/Kennedy67684879/status/1870512396491710478,"@safaricom  all my line are 4G,shift to 3G why?",0,0,0,0,19,"December 21, 2024 at 04:51 PM",Internet or airtime bundle complaint
1.87E+18,https://x.com/Fatter_pipe/status/1870405173819961594,@safaricom tf mpesa inalia wrong pin,0,0,0,0,28,"December 21, 2024 at 09:45 AM",MPESA complaint
1.87E+18,https://x.com/rakinrahab/status/1870384648637010157,I need to urgently speak to one of your customer care agents now but your customer care number is not providing that option @Safaricom_Care @SafaricomPLC @safaricom,1,0,2,0,392,"December 21, 2024 at 08:23 AM",Customer care complaint
1.87E+18,https://x.com/captaipunter/status/1870173475622793730,"Safaricom sijui wanataka nibuy bundles zingine ama?
@safaricom",1,0,0,0,22,"December 20, 2024 at 06:24 PM",Internet or airtime bundle complaint
1.87E+18,https://x.com/captaipunter/status/1870173278331122117,"@Safaricom so my network is good but your bundles are not working, can you explain this to me?",0,0,0,0,20,"December 20, 2024 at 06:23 PM",Internet or airtime bundle complaint
1.87E+18,https://x.com/captaipunter/status/1870164036798591299,So how come niko na bundles and it's not working @safaricom,1,0,0,0,34,"December 20, 2024 at 05:47 PM",Internet or airtime bundle complaint
1.87E+18,https://x.com/Kerry0nan/status/1869702644018917871,"@safaricom 

What’s the difference between Mali and Ziidi ?",0,0,0,0,69,"December 19, 2024 at 11:13 AM",Customer care complaint
1.87E+18,https://x.com/DrKanyuira/status/1869254519802253756,@walkip @BigMitchUpgrade @safaricom Most ISPs will always be up.,0,0,0,0,31,"December 18, 2024 at 05:33 AM",Neutral
1.87E+18,https://x.com/walkip/status/1869250074926284883,@BigMitchUpgrade @DrKanyuira @safaricom fiber will always be up,0,0,1,0,25,"December 18, 2024 at 05:15 AM",Network reliability problem
1.87E+18,https://x.com/VodacomTanzania/status/1868993139781906447,"@Mikedoit100 @safaricom Dear Mike, we apologize for the inconvenience caused by the reversal of the transaction from Safaricom. We would like to inform you that we have received your issue and have successfully sent you a message in your inbox. Please refer to it for further assistance. ^JI",0,0,0,0,25,"December 17, 2024 at 12:14 PM",Neutral
1.87E+18,https://x.com/SnaveKemoi/status/1868721774550216899,"Take advantage of @Safaricom limited 25% off offer on 4G Wi-Fi router ending 5th January 2025!
Peleka internet ushago ama pale nyumbani!
Get it From 2999 to 2250 Kenyan shillings plus free 30GB. Get the router on https://t.co/W0tN1I126e
#FeelsGoodToUpgrade
#FeelsGoodToBeHome https://t.co/lf7FbVohIc",1,1,0,0,136,"December 16, 2024 at 06:16 PM",Neutral
1.87E+18,https://x.com/ed_mbiti/status/1868696220014891343,@krizzohkairosh @safaricom Eeeh bana,1,0,0,0,23,"December 16, 2024 at 04:34 PM",Neutral
1.87E+18,https://x.com/krizzohkairosh/status/1868689775311610102,@ed_mbiti @safaricom Wanataka kufanya maisha yako iwe ngumu,0,0,1,0,29,"December 16, 2024 at 04:08 PM",Hate Speech
1.87E+18,https://x.com/ed_mbiti/status/1868682530259698085,@fraje_john1 @safaricom naandika saa hii,1,0,0,0,22,"December 16, 2024 at 03:40 PM",Neutral
1.87E+18,https://x.com/fraje_john1/status/1868677674308431895,@ed_mbiti @safaricom Watumie Email. Travel enda kwa office zao or any Safaricom Shop,0,0,1,1,38,"December 16, 2024 at 03:20 PM",Neutral
1.87E+18,https://x.com/ed_mbiti/status/1868677255448412353,itabidi nikubali @safaricom wamesema sina pesa. sasa sijui ntalipa stocks na pesa gani na mmeitisha details mkae nazo kama uncle wa Nairobi alikaa na diploma yangu.,4,1,2,0,244,"December 16, 2024 at 03:19 PM",Customer care complaint
1.87E+18,https://x.com/Denzcoolsniper/status/1868660949575778738,"@Safaricom have limited 25%discount offer on their 4G Wi-Fi router inaisha 25th Christmas ,its portable unaweza tumia for gaming,streaming &amp; watching entertainment ukiwa home na ukitravel,on https://t.co/kCQCgb7Qju @2250 discount&amp; free 30GB #FeelsGoodToUpgrade,#FeelsGoodToBeHome https://t.co/lsoJIi3kYK",0,0,0,0,24,"December 16, 2024 at 02:14 PM",Neutral
1.87E+18,https://x.com/Denzcoolsniper/status/1868649998000554196,"@Safaricom have a limited 25% off offer on their 4G Wi-Fi router ending on 5th January 2025,its portable unaweza tumia for gaming, streaming &amp; watching entertainment ukiwa home na ukitravel mkiwa 10 people.get yours on https://t.co/kCQCgb7Qju @ 2250 discount and free 30GB https://t.co/3ZkBX4hxQV",0,0,0,0,20,"December 16, 2024 at 01:30 PM",Neutral
1.87E+18,https://x.com/Denzcoolsniper/status/1868647696426479659,"@Safaricom have a limited 25% off offer on their 4G Wi-Fi router ending on 5th January 2025,its portable unaweza tumia for gaming, streaming &amp; watching entertainment ukiwa home na ukitravel mkiwa 10 people.get yours on https://t.co/kCQCgb7Qju @ 1199-1250 https://t.co/cQtxU2b2VU",0,0,0,0,25,"December 16, 2024 at 01:21 PM",Neutral
1.87E+18,https://x.com/GhettoRadio895/status/1867569089171927175,"Kesho tuna fika Kajiadona Uzito!

Team Ghetto Radio alongside @Safaricom tutakua na roadshow kuwachanua na pia kuwajenga ma goodies kibao #GhettoChristmas
Patana na Msanii Shekina Karen na your fav hosts @King_Kafu @Tellah_Venesa @Browngalnessa @DJRICKSKENYA na @abonokohdeh https://t.co/CrebQE4XoD",2,1,1,0,293,"December 13, 2024 at 01:55 PM",Neutral
1.87E+18,https://x.com/kemboicheru/status/1867200002117849556,The guy preaching against @safaricom is deep inside #kenyanchiyangu,0,0,0,0,67,"December 12, 2024 at 01:29 PM",Neutral
1.87E+18,https://x.com/Paps_JK/status/1867174169299026413,"I really like the @Safaricom tips on how to avoid fraudulence as they save a lot 🤗 @MugiKelvin @Nimo_997 this Jamhuri Day the Safaricom caravan is in the Coast Region spreading cheers, what's your favourite service from Safaricom? #SambazaFurahaNaSafaricom this festive season https://t.co/COh0DV3Uq6",1,0,0,0,72,"December 12, 2024 at 11:46 AM",Neutral
1.87E+18,https://x.com/clintgamer007/status/1866891186239074312,"@FortniteStatus @FortniteME @EpicGames the issue has started again kindly please contact them we are playing on 300ms instead of 60 players from South and East Africa have reported its been 1 month now 

@SafaricomPLC @Safaricom Care https://t.co/FVIFaDg5pj",3,2,0,0,43,"December 11, 2024 at 05:01 PM",Customer care complaint
1.87E+18,https://x.com/MahmoudAli_95/status/1866796291998789712,"@Safaricom_Care @urythmyc @safaricom Hello,I don't know what is the problem with your system because I'm seeing messages of Okoa and bundles i didn't buy them@safaricom https://t.co/yU1cz2vxr5",0,0,1,0,36,"December 11, 2024 at 10:44 AM",Customer care complaint
1.87E+18,https://x.com/kipyaisul10/status/1866159108186882226,@SafaricomPLC @safaricom yoo my  mpesa messages are delayed Rada,0,0,0,0,101,"December 9, 2024 at 04:32 PM",MPESA complaint
1.87E+18,https://x.com/SimplyAbuh/status/1866149729484017941,@Safaricom wassup sasa hapa locals nitalipa aje??,0,0,0,0,4,"December 9, 2024 at 03:55 PM",Customer care complaint
1.87E+18,https://x.com/LynetteLagat/status/1866147430804189285,@SafaricomPLC @Safaricom_Care @safaricom @PeterNdegwa_,0,0,0,0,24,"December 9, 2024 at 03:46 PM",Neutral
1.87E+18,https://x.com/LynetteLagat/status/1866147167242445064,"@SafaricomPLC Nice. Kesho ni Ile siku. Mbuzi you ikuje, roaming customer anawasili..... itinerary ni kwa DM... Happy holidays and thanks for spreading love @Safaricom_Care @SafaricomPLC @safaricom",0,0,1,0,25,"December 9, 2024 at 03:45 PM",Neutral
1.87E+18,https://x.com/Paps_JK/status/1866114137991909402,"Great news! @Safaricom have upgraded home fibre speeds at no extra cost offering freeinstallation +free router for Fibre to theHome customers.For increased speeds visit https://t.co/Md0m2uyEVh. For new users dial *400# / visitMySafaricomApp
#FeelsGoodToBeHome
#FeelsGoodToUpgrade https://t.co/9qCI0cxbZ5",2,0,0,0,127,"December 9, 2024 at 01:34 PM",Neutral
1.87E+18,https://x.com/TrOsDeGo1/status/1866112887397204472,"Guys @safaricom  has increased home fiber speed at NO EXTRA COST! Wale majaa wangu wa kustream live and online games don't miss out this amazing offer. Existing clients upgrade ni auto &amp; for new clients dial *400# and choose your package. #FeelsGoodToUpgrade
#FeelsGoodToBeHome https://t.co/3T1ItGe9r6",3,1,0,0,119,"December 9, 2024 at 01:29 PM",Neutral
1.87E+18,https://x.com/SimplyAbuh/status/1865831384297746495,"Oyaa @Safaricom hio rwabe iko kwa mpesa inafaa nilipe huku locals na net haiko sai nimeshikwa na mama pima, rudisheni service 😅😅",2,1,0,0,65,"December 8, 2024 at 06:50 PM",MPESA complaint
1.87E+18,https://x.com/Naisenya/status/1865699138421366876,"@safaricom You have been told several times there is an outage. 

You sent messages 4 hours ago &amp; fibre is still down.",0,0,0,0,5,"December 8, 2024 at 10:05 AM",Network reliability problem
1.87E+18,https://x.com/MADGtheBaddest/status/1865455023376777484,@IreneMueni36423 @safaricom Hii Kenya kila mtu ni muongo,0,0,0,0,11,"December 7, 2024 at 05:55 PM",Hate Speech
1.87E+18,https://x.com/IreneMueni36423/status/1865447921522467030,@safaricom you boring..........Mtu ananunua bundles but haziwork......Or ata nyinyi mmekuwa waongo kama kasongo!!!,1,0,1,0,20,"December 7, 2024 at 05:26 PM",Internet or airtime bundle complaint
1.87E+18,https://x.com/inooroke/status/1865432091904688251,"@Safaricom PLC gutambiria aikari a Kamura, Ongata Rongai gikeno kuria mamatugire na iheo mwaki mwaki. 
Hii Krisii, Tuko pamoja kwa upendo
#SambazaFurahaNa Safaricom PLC https://t.co/XFGCcKz5yN",0,0,0,0,23,"December 7, 2024 at 04:24 PM",Neutral
1.87E+18,https://x.com/Real_Ashman/status/1865416657822240790,@Safaricom leased Kasarani for years and did no improvement on the ground instead they used it for events. They should be responsible enough to not allow Kenya miss this opportunity and allocate some cash to improve Kasarani stadium 🏟.  This is our only chance maahn 🤦🏿‍♂️,0,0,0,0,65,"December 7, 2024 at 03:22 PM",Customer care complaint
1.87E+18,https://x.com/inooroke/status/1865018625339371587,"Mwago wa @Safaricom PLC furaha mwena wa 
Fagilia Grounds Utawala. 
Hii Krisii, Tuko pamoja kwa upendo
#SambazaFurahaNa Safaricom PLC https://t.co/iRE7TdiwfT",0,0,0,0,76,"December 6, 2024 at 01:01 PM",Neutral
1.86E+18,https://x.com/moneyinafrica/status/1864802090385641616,"#Kenya for the win today, going up by 1.82% leading the continent, driven by the news from telco giant @safaricom that M-Pesa has over 34m users almost the entire adult popn of the country! Other markets in #Egypt, #Nigeria, South Africa were also in the green! https://t.co/oG7KKy9ofs",0,0,0,0,62,"December 5, 2024 at 10:40 PM",Neutral
1.86E+18,https://x.com/kimathiNyagah/status/1864400483294564593,"@josephgichunge @safaricom Good Evening Joseph,
How are you sending the SMSs, you have an integrator? I would appreciate to know",0,0,0,0,15,"December 4, 2024 at 08:04 PM",Neutral
1.86E+18,https://x.com/josephgichunge/status/1864318188038570285,"@Safaricom Good evening safaricom team, I'm extremely frustrated by your Bulk SMS facility. 
1. We got this facility under the impression that it was efficient and cheaper since we communicate to thousands of our employees and clients. However this is not my experience so far.",0,0,0,0,8,"December 4, 2024 at 02:37 PM",Customer care complaint
1.86E+18,https://x.com/josephgichunge/status/1864318187954733259,"Good evening safaricom @Safaricom team, I'm extremely frustrated by your Bulk SMS facility. 
1. We got this facility under the impression that it was efficient and cheaper since we communicate to thousands of our employees every month and clients. However this is not my experien",0,0,1,0,26,"December 4, 2024 at 02:37 PM",Customer care complaint
1.86E+18,https://x.com/NailmasterJeff/status/1864230221668368463,"@safaricom why are you guys blocking my safaricom line network ,you people have refused to  reset my line what's wrong ,or you want us to boycott Safaricom I can mobilize",0,0,0,0,16,"December 4, 2024 at 08:48 AM",Customer care complaint
1.86E+18,https://x.com/MajiSafi4/status/1863831895626174530,@Phenns_ Wallai hao wasee @safaricom ni mashoga kweli,0,0,0,0,20,"December 3, 2024 at 06:25 AM",Hate Speech
1.86E+18,https://x.com/ZURI__Care/status/1863655591681339515,@johnkiruku2024 @safaricom Hi there! I'm your Virtual Assistant  kindly share your reachable number for quick assistance.,0,0,0,0,16,"December 2, 2024 at 06:44 PM",Customer care complaint
1.86E+18,https://x.com/johnkiruku2024/status/1863655412265857281,"@safaricom @Safaricom_Care 
@SafaricomPLC",0,0,0,0,44,"December 2, 2024 at 06:44 PM",Neutral
1.86E+18,https://x.com/johnkiruku2024/status/1863655265150595388,"Safaricom nyinyi ni manyoks vitu mbaya. I bought this package an hour ago. It kept hanging and being slow for all that time . Yaani one hour inaisha before utumie what you had bought . Am disappointed with your services 
@safaricom
#safaricomplc
@ https://t.co/uH8vbZwlC0",1,0,2,0,122,"December 2, 2024 at 06:43 PM",Customer care complaint
1.86E+18,https://x.com/Eddy2pac/status/1863574958238011561,"What a game it was last weekend,, @safaricom we ere here to for all the greatness the game brings, If you did not watch that game last weekend, The series heads to Capetown this coming weekend. Let's support our Kenya Rugby team.  #MPESAPowersRugby7s #SafaricomRugby #ShujaaPride https://t.co/usQ43kzuYD",1,0,0,0,93,"December 2, 2024 at 01:24 PM",Neutral
1.86E+18,https://x.com/Mulembe_FM/status/1863540833863061856,"@Mulembe_FM IsambasinjiaObuyanzi nende @safaricom Nairobi;
Kenyatta Market 
Congo Kawangware 
Stage Two Kawangware 
Gatina Kawangware 
Kangemi 
@BALOZIASHIALI  #SambazaFurahaNaSafaricom @SafaricomPLC https://t.co/VX3JANxLwU",0,0,0,0,42,"December 2, 2024 at 11:08 AM",Neutral
1.86E+18,https://x.com/BALOZIASHIALI/status/1863530779042603446,"@Mulembe_FM IsambasinjiaObuyanzi nende @safaricom Nairobi;
Kenyatta Market 
Congo Kawangware 
Stage Two Kawangware 
Gatina Kawangware 
Kangemi 
@BALOZIASHIALI https://t.co/N9NDpm6OGz",1,0,0,0,20,"December 2, 2024 at 10:28 AM",Neutral
1.86E+18,https://x.com/Kuntazhangi/status/1863485263269519670,"@Safaricom_Care @SafaricomPLC @safaricom
Hi, I’ve been without an internet connection since yesterday. The 5GB fibre downtime bundle provided has already been used up. Could you please advise when the Home Fibre connection is expected to resume?",0,0,0,0,39,"December 2, 2024 at 07:28 AM",Customer care complaint
1.86E+18,https://x.com/Ituowambua/status/1863179938968281539,"@SafaricomPLC @Safaricom
 ur internet is a true disappointment I can't get value for my money have had issues on and off concerning my home fibre ati now my subscription is suspended cjalipa na internet iliwekwa 3rd Nov after I had paid for it on 25th Oct then mkaniletea router mbayA",0,0,0,0,57,"December 1, 2024 at 11:14 AM",Internet or airtime bundle complaint
1.86E+18,https://x.com/BromicOuma1/status/1862946932458418541,"@PatsonOG Same experience here, I always experience downtime from 8pm to 11pm despite having 500mbs I cannot stream @SafaricomPLC  @safaricom",1,0,0,0,29,"November 30, 2024 at 07:48 PM",Internet or airtime bundle complaint
1.86E+18,https://x.com/LevisMoreka/status/1862937188586926339,"@SafaricomPLC @Safaricom_Care @safaricom What is this?, Since when did you increase transaction cost to 18/= to transact Kes 1000?, Tell me why you want to steal more from me. Are you trying to get back what you have been giving around in the name of celebrating your anniversary? https://t.co/AIYGHhxySP",0,0,1,1,208,"November 30, 2024 at 07:10 PM",MPESA complaint
1.86E+18,https://x.com/TeddyLumidi/status/1862153617890758678,Automate @Safaricom Mpesa app with my busines number to pay all my debts in 1 month,2,0,0,0,117,"November 28, 2024 at 03:16 PM",Neutral
1.86E+18,https://x.com/JustusMutindaKE/status/1862106039065190471,"@Safaricom_Care @safaricom My line was suspended from using mpesa on 29th Oct, I went to safaricom house westlands on 31st they told me it Will open on 29th November, till now It isn't open on Mpesa Account yet.

Here is the number 0712890038.",0,0,0,0,67,"November 28, 2024 at 12:07 PM",MPESA complaint
1.86E+18,https://x.com/JustusMutindaKE/status/1862104226005946832,"@Safaricom_Care @elinzola @safaricom @PeterNdegwa_ My line was suspended from using mpesa on 29th Oct, I went to safaricom house westlands on 31st they told me it Will open on 29th November, till now It isn't open on Mpesa Account yet.

Here is the number 0712890038.",0,0,2,1,89,"November 28, 2024 at 12:00 PM",MPESA complaint
1.86E+18,https://x.com/JustusMutindaKE/status/1862104180300636651,"@Safaricom_Care @iangichora07 @safaricom My line was suspended from using mpesa on 29th Oct, I went to safaricom house westlands on 31st they told me it Will open on 29th November, till now It isn't open on Mpesa Account yet.

Here is the number 0712890038.",0,0,0,0,67,"November 28, 2024 at 12:00 PM",MPESA complaint
1.86E+18,https://x.com/walliswahome/status/1861717273309847933,@safaricom network at ngara/muranga road has been poor since yesterday. Kindly address the gaps.,0,0,1,0,49,"November 27, 2024 at 10:22 AM",Network reliability problem
1.86E+18,https://x.com/Byron9lack/status/1861663848094212331,@safaricom is the enemy.,0,0,0,0,8,"November 27, 2024 at 06:50 AM",Hate Speech
1.86E+18,https://x.com/samuelbundi27/status/1861631863774728636,"@safaricom everytime you borrow.

Do you why, money is created through debt. https://t.co/ZtNhAuf1XL",1,0,0,0,11,"November 27, 2024 at 04:43 AM",Hate Speech
1.86E+18,https://x.com/Murraydic/status/1861438504800067943,Ikifika jioni tu hivi..@safaricom home fibre inakuwa slow kama kupika na candle,0,0,0,0,60,"November 26, 2024 at 03:54 PM",Network reliability problem
1.86E+18,https://x.com/EL_Bajong/status/1861371348691378612,@AokoOtieno_ @Safaricom mnatuharibia biashara.Mdinywe,0,0,0,0,376,"November 26, 2024 at 11:28 AM",Hate Speech
1.86E+18,https://x.com/zippie36551253/status/1861073804279112071,@SafaricomPLC Umepewa shamba wewe utafuraiaaaa @Safaricom PLC,0,0,0,0,20,"November 25, 2024 at 03:45 PM",Neutral
1.86E+18,https://x.com/cheruiyot_21/status/1861067437216587783,Great news!!! @Safaricom PLC have upgraded their home fibre speeds AT NO EXTRA COST! Enjoy Free Installation + Free router for Fibre to the Home customers. Not forgetting Free relocation: Moving? Safaricom will help you transfer your service at zero cost! https://t.co/CxLI6m8zud,0,0,0,0,70,"November 25, 2024 at 03:20 PM",Neutral
1.86E+18,https://x.com/1ts_petr/status/1861038542056485188,"@SafaricomPLC Get a Dedicated customer support: @Safaricom team is available 24/7 to assist you via phone on 400, email, or social media.
Household members also have access to the support line.
Check this out @bobbinnej @shillahshan and sign up for your online gigs and thank me later.",0,0,0,0,20,"November 25, 2024 at 01:25 PM",Neutral
1.86E+18,https://x.com/FareedKhimani/status/1861030830161727691,@FaibaJTL your customer support and service are quite honestly unacceptable.  so you don't fix cables otisde of business hours? How I wish @safaricom home fibre reached my place.,0,0,0,0,92,"November 25, 2024 at 12:55 PM",Customer care complaint
1.86E+18,https://x.com/dotted254_/status/1860989748862488954,"Niajeni wadau sahi @safaricom have launched a nationwide caravan to spread cheers and happiness this festive season  there would be much fun and gifts to be won eg live goats airtime etc Don't miss out sice it will be full of fun🥳🥳
#SambazaFurahaNaSafaricom 
@SafaricomPLC https://t.co/VyqZad99fl",1,1,0,0,37,"November 25, 2024 at 10:11 AM",Neutral
1.86E+18,https://x.com/Jacinta1610614/status/1860926216137519150,"@amerix @safaricom kplc they blocked my line for no reason,,, when I went to shop they opened it but still mpesa could not work,,",0,0,0,0,109,"November 25, 2024 at 05:59 AM",Customer care complaint
1.86E+18,https://x.com/askmeji/status/1860781279496597848,@amerix Slowly losing faith in @safaricom PLC,0,0,0,0,13,"November 24, 2024 at 08:23 PM",Customer care complaint
1.86E+18,https://x.com/johnberrec/status/1860741458812125187,@MarioNawfal @Starlink @SpaceX Death to @Safaricom,0,0,0,0,19,"November 24, 2024 at 05:45 PM",Neutral
1.86E+18,https://x.com/Nairobimotor/status/1860686753712963589,"@amerix @kcb
@safaricom",0,0,0,0,34,"November 24, 2024 at 02:07 PM",Neutral
1.86E+18,https://x.com/zor_ahleb/status/1860618499405594693,@elonmusk Buy @safaricom kenya we shall give you @AIRTEL_KE and throw in rift valley as a bonus,0,0,0,0,27,"November 24, 2024 at 09:36 AM",Neutral
1.86E+18,https://x.com/muri72005/status/1860595676838494327,@amerix @Safaricom everything is downward sloping,0,0,0,0,15,"November 24, 2024 at 08:05 AM",Customer care complaint
1.86E+18,https://x.com/Tommy12tt/status/1860414520008536155,@amerix @Safaricom customer care,0,0,0,0,23,"November 23, 2024 at 08:06 PM",Neutral
1.86E+18,https://x.com/WekesaJamkesa/status/1860378395835564085,"@safaricom 
How long will I wait for my signal strength to be rectified.
I have had this problem for more than 3 weeks,internet disappears at will and each time I have to buy bundles to complete my work due to very unreliable internet.Ticket:WO0053525",0,0,0,0,21,"November 23, 2024 at 05:42 PM",Network reliability problem
1.86E+18,https://x.com/Boaz706/status/1860374698841735399,@amerix The @Safaricom and @KPLC companies,0,0,0,0,37,"November 23, 2024 at 05:27 PM",Neutral
1.86E+18,https://x.com/siungugz/status/1860373624613490710,"@BarackObiri @Kianangih Safcon, hindrance of democracy. It's telling me I can't access because no bundles/airtime. @SafaricomPLC @safaricom",0,0,0,0,32,"November 23, 2024 at 05:23 PM",Internet or airtime bundle complaint
1.86E+18,https://x.com/GilyNgetich/status/1860316250716450892,"@amerix @safaricom,,,",0,0,0,0,13,"November 23, 2024 at 01:35 PM",Neutral
1.86E+18,https://x.com/th62330/status/1860218418793971736,@amerix @Safaricom  I lost my phone sometime back. Obviously you have to block your lines. With Airtel it was quick I called and they did it within minutes but for Safaricom couldn't talk to an agent it was a hustle.,0,0,0,0,18,"November 23, 2024 at 07:06 AM",Customer care complaint
1.86E+18,https://x.com/LawranceRa9763/status/1860184155130331563,@jumaf3 @safaricom Na sahii saf Wana mchezo mbaya sana. Ukiwa na okoa jahazi let's say 100bob then I want to buy direct from mpesa bundles worth 20bob this guy's will deduct 120 shikings without your authorization. Is that supposed to be ama namna gani hapa,0,0,0,0,268,"November 23, 2024 at 04:50 AM",MPESA complaint
1.86E+18,https://x.com/Deniski17535632/status/1860163326678040921,@amerix @Safaricom,0,0,0,0,9,"November 23, 2024 at 03:27 AM",Neutral
1.86E+18,https://x.com/Mwangi_wanderi1/status/1860053929012375824,"@amerix Yes, @Safaricom PLC.",0,0,0,0,15,"November 22, 2024 at 08:13 PM",Neutral
1.86E+18,https://x.com/loko_aisha/status/1860022167100162187,@amerix @Safaricom....Their services are pathetic.,0,0,0,0,13,"November 22, 2024 at 06:06 PM",Internet or airtime bundle complaint
1.86E+18,https://x.com/onlymattrix/status/1860019461182619728,@amerix @SAFARICOM nimejaza dms zao kila siku ni we are checking....wana mutheri,0,0,0,0,24,"November 22, 2024 at 05:56 PM",Customer care complaint
1.86E+18,https://x.com/kinyua_flo/status/1860006377990820317,@amerix @safaricom,0,0,0,0,47,"November 22, 2024 at 05:04 PM",Neutral
1.86E+18,https://x.com/kipngetickauria/status/1860003745444327691,@Safaricom,0,0,0,0,18,"November 22, 2024 at 04:53 PM",Neutral
1.86E+18,https://x.com/sdaonlyden709/status/1859998498651013286,😀 😀 Safcon @safaricom,1,1,0,0,36,"November 22, 2024 at 04:32 PM",Neutral
1.86E+18,https://x.com/MoseJowa/status/1859996641107091653,@amerix @safaricom,0,0,0,0,155,"November 22, 2024 at 04:25 PM",Neutral
1.86E+18,https://x.com/AWanjoh/status/1859987102034980895,@amerix @Safaricom,0,0,0,0,39,"November 22, 2024 at 03:47 PM",Neutral
1.86E+18,https://x.com/elfazuelmaestro/status/1859985973230371060,@amerix @safaricom,0,0,0,0,15,"November 22, 2024 at 03:43 PM",Neutral
1.86E+18,https://x.com/villager499/status/1859984961648107653,@amerix @Safaricom,2,0,0,0,985,"November 22, 2024 at 03:39 PM",Neutral
1.86E+18,https://x.com/NickoloClause/status/1859529273171689863,@imbankke Greetings..My mpesa account has been suspended..@safaricom has referred me to you..,1,0,1,1,93,"November 21, 2024 at 09:28 AM",MPESA complaint
1.86E+18,https://x.com/NickoloClause/status/1859529117512642782,@imbankke Greetings..My mpesa account has been suspended..@safaricom has referred me to you..,0,0,0,0,37,"November 21, 2024 at 09:27 AM",MPESA complaint
1.86E+18,https://x.com/tunechibiggy/status/1859294628479950971,@ksmteen @fastyfirst @safaricom u gat a client,1,0,0,0,14,"November 20, 2024 at 05:55 PM",Customer care complaint
1.86E+18,https://x.com/dhikims/status/1859279177402200221,"@DoreenNasaasira I have had mine since 2004 or there about. Eveen as @Safaricom becomes quacks, i will keep the line.",0,0,0,0,15,"November 20, 2024 at 04:54 PM",Hate Speech
1.86E+18,https://x.com/Kamundia1067587/status/1859264559644565905,@AliceKenya94856 @_James041 @safaricom chuma chenyu ki motoni mtatujua maumbwa nyinyi siku moja,0,0,0,0,15,"November 20, 2024 at 03:56 PM",Hate Speech
1.86E+18,https://x.com/kittsannemarie/status/1858789532017049608,Will @safaricom still share people's payment details and how is our privacy guaranteed @RealOmtatah @MarthaKarua @Kenyajudiciary,0,0,0,0,12,"November 19, 2024 at 08:28 AM",Data protection and privacy concern
1.86E+18,https://x.com/CNyamari86640/status/1858785675299950749,@safaricom my Dear just be fair. Purchased bundles and they just disappeared bila value,2,0,0,0,34,"November 19, 2024 at 08:13 AM",Internet or airtime bundle complaint
1.86E+18,https://x.com/Donsaid_KE/status/1858646130562597229,"@citizentvkenya @SamGituku #Adani #AdilKhawaja #MwendeGatabaki @WilliamsRuto @DavidNdii @Safaricom 

All needed their shares of the Sh 104 billion before sick patients needs. The sad story of Kenyas greed. No ethics, pure greed.",0,0,0,0,103,"November 18, 2024 at 10:59 PM",Hate Speech
1.86E+18,https://x.com/vulture254/status/1858633040135942597,"@itsMJ_Ke @Safaricom the snitching network, safaricom will always be a snitch 🚮🚮",2,0,0,0,714,"November 18, 2024 at 10:07 PM",Hate Speech
1.86E+18,https://x.com/ChweyaJim/status/1858589989623275856,"@Safaricom care as a concerned customer, why couldn't you have reduced calling rates and internet charges unlike the unhelpful you are moving around wasting money that you're celebrating 24yrs giving the so called 'goodies' to your customers??? Sometimes reason like the white CEO",0,0,0,0,9,"November 18, 2024 at 07:15 PM",Customer care complaint
1.86E+18,https://x.com/BokepDicky12/status/1858531933640175926,"Celebrate 24 years with @Safaricom Enjoy music, games &amp; prizes like goats 🐐, chicken &amp; hampers. Join us Let’s make unforgettable memories with friends and family. @rb_dada02 @kingkid__ Share your favorite festive moments #SambazaFurahaNaSafaricom and spread the holiday cheer.",0,0,0,0,34,"November 18, 2024 at 03:25 PM",Neutral
1.86E+18,https://x.com/_Odeny_/status/1858463448553660708,"@Safaricom ’s #SambazaFurahaNaSafaricom is here to light up your festive season! 
This week,  caravan iko  Mountain Region with live music, games, and prizes like mbuzi, kuku, airtime, food hampers, and more! 

@_Josaya  @RitaNjeri5 what would you like to win? https://t.co/0mm4RMkZHd",0,0,0,0,11,"November 18, 2024 at 10:53 AM",Neutral
1.86E+18,https://x.com/c_mbui/status/1858417405115961375,@thekenyatimes @ahmednasirlaw Also @Safaricom,0,0,0,0,61,"November 18, 2024 at 07:50 AM",Neutral
